date,instance_id,instance_type,environment,pricing_model,cpu_avg_percent,memory_avg_percent,hours_used,daily_cost_usd
11-10-2025,i-21706,m5.2xlarge,dev,spot,58.15,73.5,17,3.26
11-10-2025,i-60755,c5.large,prod,spot,23.59,15.1,18,0.77
11-10-2025,i-16005,m5.large,staging,reserved,16.13,61.51,20,1.34
11-10-2025,i-21603,m5.2xlarge,prod,reserved,77.2,13.82,22,5.91
11-10-2025,i-92589,m5.large,prod,on_demand,67.4,39.01,21,2.02
11-10-2025,i-94399,m5.xlarge,prod,spot,45.67,88.95,13,1.25
11-10-2025,i-81019,c5.large,dev,on_demand,33.22,49.55,21,1.79
11-10-2025,i-34824,c5.large,dev,spot,6.16,16.94,20,0.85
11-10-2025,i-96278,m5.2xlarge,prod,on_demand,26.98,12.37,13,4.99
11-10-2025,i-36975,c5.large,dev,on_demand,58.67,46.24,16,1.36
11-10-2025,i-21094,m5.large,prod,spot,51.59,24.85,19,0.91
11-10-2025,i-87187,c5.large,prod,reserved,30.15,66.43,18,1.07
11-10-2025,i-67280,t3.medium,staging,on_demand,87.05,14.29,17,0.71
11-10-2025,i-51599,m5.large,staging,on_demand,80.68,59.03,20,1.92
11-10-2025,i-23019,m5.2xlarge,staging,on_demand,52.93,52.52,13,4.99
11-10-2025,i-33942,c5.large,dev,reserved,10.9,17.64,14,0.83
11-10-2025,i-63382,m5.xlarge,dev,on_demand,56.08,38.98,16,3.07
11-10-2025,i-33784,m5.large,dev,spot,82.97,44.56,17,0.82
11-10-2025,i-61110,t3.medium,prod,on_demand,17.18,70.75,16,0.67
12-10-2025,i-52495,t3.medium,staging,on_demand,29.94,54.66,18,0.75
12-10-2025,i-36549,m5.xlarge,staging,on_demand,64.32,86.52,12,2.3
12-10-2025,i-74615,m5.large,prod,spot,72.34,67.49,15,0.72
12-10-2025,i-45296,c5.large,prod,reserved,62.77,90.4,13,0.77
12-10-2025,i-63356,t3.medium,staging,reserved,30.15,10.09,20,0.58
12-10-2025,i-93039,t3.medium,staging,on_demand,28.12,28.52,18,0.75
12-10-2025,i-86830,m5.large,dev,reserved,61.26,63.87,20,1.34
12-10-2025,i-26458,t3.medium,dev,spot,55.44,11.38,22,0.46
12-10-2025,i-20998,m5.xlarge,prod,reserved,66.95,37.5,19,2.55
12-10-2025,i-80836,c5.large,dev,on_demand,61.53,57.31,17,1.45
12-10-2025,i-82764,m5.large,dev,spot,34.13,21.44,18,0.86
12-10-2025,i-91360,m5.2xlarge,dev,on_demand,13.03,80.68,19,7.3
12-10-2025,i-17887,m5.xlarge,prod,on_demand,83.06,65.23,12,2.3
12-10-2025,i-99128,m5.2xlarge,staging,spot,13.79,44.17,16,3.07
12-10-2025,i-86697,m5.2xlarge,staging,spot,66.96,76.28,15,2.88
12-10-2025,i-80004,c5.large,staging,on_demand,15.05,10,14,1.19
12-10-2025,i-61813,c5.large,dev,reserved,65.53,40.31,13,0.77
12-10-2025,i-46629,t3.medium,dev,spot,26.63,11.1,20,0.42
12-10-2025,i-51720,m5.2xlarge,dev,spot,50.93,82.35,20,3.84
12-10-2025,i-69338,m5.xlarge,prod,reserved,86.4,58.09,24,3.23
13-10-2025,i-54778,m5.xlarge,dev,spot,48.73,17.23,17,1.63
13-10-2025,i-12080,m5.large,staging,spot,51.65,42.3,17,0.82
13-10-2025,i-72459,m5.large,prod,on_demand,56.61,43.04,21,2.02
13-10-2025,i-64154,t3.medium,dev,spot,25.43,18.07,14,0.29
13-10-2025,i-61483,c5.large,prod,spot,31.77,18.21,19,0.81
13-10-2025,i-20161,c5.large,dev,spot,20.04,93.92,22,0.94
13-10-2025,i-98112,c5.large,dev,spot,42.75,55.21,19,0.81
13-10-2025,i-56919,t3.medium,staging,reserved,79.26,94.62,21,0.61
13-10-2025,i-26353,m5.2xlarge,dev,spot,54.53,79.06,12,2.3
13-10-2025,i-11227,m5.2xlarge,staging,on_demand,32.79,35.99,19,7.3
13-10-2025,i-46848,m5.large,prod,on_demand,39.23,67.16,24,2.3
13-10-2025,i-91951,m5.xlarge,dev,on_demand,62.99,36.8,21,4.03
13-10-2025,i-74724,m5.xlarge,prod,on_demand,16.32,63.75,15,2.88
13-10-2025,i-89433,m5.xlarge,dev,reserved,15.91,59.17,19,2.55
13-10-2025,i-61915,m5.large,dev,on_demand,63.94,69.55,22,2.11
13-10-2025,i-74751,t3.medium,staging,spot,69.05,84.19,20,0.42
13-10-2025,i-84148,m5.large,prod,on_demand,47.5,72.07,22,2.11
13-10-2025,i-87091,c5.large,prod,on_demand,57.63,25.86,13,1.1
13-10-2025,i-44029,m5.large,prod,on_demand,7.18,34.19,14,1.34
13-10-2025,i-45956,c5.large,dev,spot,42.66,62.45,23,0.98
14-10-2025,i-98832,m5.large,prod,on_demand,77.25,26.68,23,2.21
14-10-2025,i-83415,c5.large,prod,reserved,15.67,91.9,22,1.31
14-10-2025,i-98224,m5.2xlarge,dev,reserved,14.18,50.67,22,5.91
14-10-2025,i-45918,t3.medium,staging,reserved,54.77,56.02,18,0.52
14-10-2025,i-74955,t3.medium,prod,spot,12.31,14.85,19,0.4
14-10-2025,i-39431,m5.xlarge,prod,on_demand,13.97,59.77,23,4.42
14-10-2025,i-68833,t3.medium,staging,reserved,51.27,29.87,20,0.58
14-10-2025,i-53870,m5.xlarge,dev,reserved,59.21,79.71,15,2.02
14-10-2025,i-39573,t3.medium,prod,on_demand,8.53,52.34,23,0.96
14-10-2025,i-31558,m5.2xlarge,dev,on_demand,63.59,31.45,15,5.76
14-10-2025,i-91958,m5.xlarge,staging,on_demand,31.16,62.16,22,4.22
14-10-2025,i-13148,t3.medium,dev,reserved,81.32,78.84,18,0.52
14-10-2025,i-42394,c5.large,prod,reserved,54.57,72.07,16,0.95
14-10-2025,i-17134,t3.medium,staging,on_demand,36.01,64.48,17,0.71
14-10-2025,i-88638,m5.xlarge,prod,on_demand,44.63,26.14,13,2.5
14-10-2025,i-68517,c5.large,staging,on_demand,64.65,57.3,22,1.87
14-10-2025,i-14370,c5.large,dev,on_demand,35.48,87.46,12,1.02
14-10-2025,i-26716,m5.2xlarge,staging,spot,6.78,36.84,13,2.5
14-10-2025,i-90050,t3.medium,staging,on_demand,9.83,75.15,16,0.67
14-10-2025,i-17312,m5.2xlarge,dev,on_demand,64.68,38.16,22,8.45
15-10-2025,i-62649,c5.large,dev,reserved,62.43,43.65,18,1.07
15-10-2025,i-88587,t3.medium,prod,reserved,69.28,48.61,15,0.44
15-10-2025,i-70844,c5.large,dev,reserved,40.04,89.45,18,1.07
15-10-2025,i-54514,m5.2xlarge,prod,spot,26.32,20.24,13,2.5
15-10-2025,i-87045,t3.medium,staging,spot,54.69,92.39,17,0.35
15-10-2025,i-88010,m5.large,dev,on_demand,37.12,15.27,12,1.15
15-10-2025,i-26512,t3.medium,prod,on_demand,33.84,53,21,0.87
15-10-2025,i-73097,c5.large,staging,reserved,18.76,65.94,18,1.07
15-10-2025,i-28045,c5.large,staging,on_demand,89.81,48.4,15,1.28
15-10-2025,i-86614,t3.medium,dev,on_demand,35.15,44.06,16,0.67
15-10-2025,i-56890,m5.2xlarge,prod,spot,14.79,85.08,24,4.61
15-10-2025,i-29087,m5.xlarge,prod,spot,40.26,42.92,24,2.3
15-10-2025,i-54944,m5.large,staging,reserved,61.07,47.57,21,1.41
15-10-2025,i-86865,m5.xlarge,staging,on_demand,60.1,15.22,20,3.84
15-10-2025,i-83328,m5.large,dev,on_demand,74.17,89.94,20,1.92
15-10-2025,i-36263,t3.medium,staging,reserved,60.15,91.14,15,0.44
15-10-2025,i-97537,m5.large,dev,reserved,17.87,50.58,15,1.01
15-10-2025,i-88612,m5.2xlarge,prod,spot,56.15,59.45,19,3.65
15-10-2025,i-90753,m5.xlarge,prod,spot,39.12,38.74,17,1.63
15-10-2025,i-23742,m5.xlarge,staging,reserved,15.78,43.3,14,1.88
16-10-2025,i-10484,m5.2xlarge,dev,reserved,18.83,72.42,15,4.03
16-10-2025,i-91778,m5.large,prod,on_demand,22.75,14.98,19,1.82
16-10-2025,i-53452,m5.large,dev,reserved,51.95,60.59,23,1.55
16-10-2025,i-10881,m5.2xlarge,dev,reserved,79.11,59.04,14,3.76
16-10-2025,i-13934,m5.xlarge,dev,on_demand,34.37,78.26,17,3.26
16-10-2025,i-67725,c5.large,dev,on_demand,50.92,16.74,16,1.36
16-10-2025,i-57174,m5.large,prod,spot,53.1,87.18,24,1.15
16-10-2025,i-47237,t3.medium,dev,on_demand,38.69,35.19,15,0.62
16-10-2025,i-32843,m5.large,dev,reserved,17.19,22.87,23,1.55
16-10-2025,i-35688,m5.xlarge,prod,on_demand,41.79,60.63,14,2.69
16-10-2025,i-12751,t3.medium,dev,reserved,11.85,89.86,13,0.38
16-10-2025,i-24544,m5.large,staging,spot,69.19,59.86,24,1.15
16-10-2025,i-41476,m5.xlarge,dev,reserved,75.42,16.82,19,2.55
16-10-2025,i-79065,m5.xlarge,staging,spot,45.53,63.56,14,1.34
16-10-2025,i-25531,c5.large,staging,spot,75.44,76.59,13,0.55
16-10-2025,i-79803,m5.large,dev,on_demand,28.55,89.97,15,1.44
16-10-2025,i-88584,m5.2xlarge,prod,reserved,15.57,84.39,17,4.57
16-10-2025,i-90744,m5.2xlarge,prod,on_demand,87.53,25.06,12,4.61
16-10-2025,i-29472,c5.large,dev,spot,66.38,13.42,16,0.68
16-10-2025,i-46709,m5.xlarge,dev,on_demand,39.46,53.88,22,4.22
17-10-2025,i-37425,m5.large,prod,spot,54.35,89.55,19,0.91
17-10-2025,i-18503,t3.medium,staging,spot,62.14,50.91,21,0.44
17-10-2025,i-94550,m5.large,prod,reserved,73.82,90.8,24,1.61
17-10-2025,i-70852,c5.large,staging,reserved,6.88,93.51,20,1.19
17-10-2025,i-78875,m5.large,staging,spot,12.32,79.22,17,0.82
17-10-2025,i-45171,m5.2xlarge,prod,reserved,28.83,21.24,19,5.11
17-10-2025,i-86543,c5.large,staging,spot,42.39,64.74,24,1.02
17-10-2025,i-69255,t3.medium,dev,on_demand,37.38,14.64,15,0.62
17-10-2025,i-65708,m5.large,staging,on_demand,55.95,86.7,16,1.54
17-10-2025,i-43361,m5.2xlarge,prod,on_demand,37.57,28.39,17,6.53
17-10-2025,i-21013,c5.large,dev,on_demand,42.62,14.11,24,2.04
17-10-2025,i-40169,m5.xlarge,staging,spot,74.74,80.24,17,1.63
17-10-2025,i-91412,c5.large,dev,reserved,54.98,40.01,20,1.19
17-10-2025,i-66689,m5.xlarge,staging,reserved,72.98,57.15,19,2.55
17-10-2025,i-45785,m5.2xlarge,staging,reserved,75.2,63.67,17,4.57
17-10-2025,i-40643,m5.2xlarge,dev,on_demand,71.67,60.88,19,7.3
17-10-2025,i-20802,m5.xlarge,prod,on_demand,40.2,91.43,17,3.26
17-10-2025,i-94365,m5.xlarge,prod,spot,50.99,61.43,20,1.92
17-10-2025,i-25543,t3.medium,staging,on_demand,23.74,63.18,13,0.54
17-10-2025,i-36254,t3.medium,staging,on_demand,53.59,25.71,20,0.83
18-10-2025,i-42771,m5.xlarge,dev,spot,10.06,61.37,17,1.63
18-10-2025,i-34987,m5.xlarge,prod,spot,69.91,54.49,16,1.54
18-10-2025,i-81188,c5.large,dev,spot,24.28,66.65,23,0.98
18-10-2025,i-55433,m5.xlarge,dev,reserved,11.81,47.56,16,2.15
18-10-2025,i-95892,m5.2xlarge,staging,spot,18.89,25.68,24,4.61
18-10-2025,i-29566,t3.medium,staging,spot,22.19,42.87,20,0.42
18-10-2025,i-37508,m5.2xlarge,dev,on_demand,9.35,43.81,23,8.83
18-10-2025,i-82432,m5.2xlarge,dev,spot,48.5,51.08,21,4.03
18-10-2025,i-21255,m5.2xlarge,prod,reserved,37.54,81.33,17,4.57
18-10-2025,i-64747,m5.xlarge,dev,reserved,17.35,52.98,24,3.23
18-10-2025,i-13945,m5.large,staging,reserved,10.27,16.05,20,1.34
18-10-2025,i-50051,m5.xlarge,dev,spot,53.78,58.11,14,1.34
18-10-2025,i-54541,t3.medium,staging,spot,79.63,57.42,17,0.35
18-10-2025,i-62870,m5.large,staging,reserved,86.58,14.14,22,1.48
18-10-2025,i-13046,c5.large,staging,reserved,13.33,13.75,21,1.25
18-10-2025,i-53286,c5.large,dev,on_demand,20.75,56.01,14,1.19
18-10-2025,i-85219,c5.large,prod,spot,59.87,13.87,21,0.89
18-10-2025,i-18350,m5.2xlarge,staging,on_demand,85.41,81.58,18,6.91
18-10-2025,i-24239,c5.large,staging,on_demand,30.21,16.56,19,1.62
18-10-2025,i-49930,m5.xlarge,prod,reserved,19.44,20.79,22,2.96
19-10-2025,i-82470,t3.medium,dev,on_demand,15.48,54.08,22,0.92
19-10-2025,i-74043,m5.large,dev,spot,25.9,40.44,21,1.01
19-10-2025,i-60579,t3.medium,dev,on_demand,89.11,68.17,13,0.54
19-10-2025,i-96451,m5.xlarge,dev,on_demand,85.66,22.12,16,3.07
19-10-2025,i-58319,c5.large,dev,reserved,37.48,57.15,12,0.71
19-10-2025,i-63852,c5.large,dev,on_demand,11.52,10.36,17,1.45
19-10-2025,i-80313,m5.2xlarge,dev,on_demand,61.99,64.55,14,5.38
19-10-2025,i-60986,m5.2xlarge,staging,spot,39.92,51.62,13,2.5
19-10-2025,i-66649,m5.large,dev,on_demand,40.31,12.04,16,1.54
19-10-2025,i-50673,m5.2xlarge,dev,spot,33.51,25.05,21,4.03
19-10-2025,i-99762,c5.large,dev,spot,13.37,91.32,23,0.98
19-10-2025,i-28702,m5.2xlarge,staging,on_demand,55.95,71.94,12,4.61
19-10-2025,i-42353,m5.2xlarge,dev,reserved,31.81,43.42,21,5.64
19-10-2025,i-70319,c5.large,staging,spot,25.14,18.24,19,0.81
19-10-2025,i-21941,m5.2xlarge,prod,on_demand,20.22,77.79,23,8.83
19-10-2025,i-48987,m5.xlarge,prod,reserved,62.59,56.49,17,2.28
19-10-2025,i-42654,m5.2xlarge,prod,on_demand,45.38,88.41,18,6.91
19-10-2025,i-70008,m5.large,prod,spot,11.18,33.85,18,0.86
19-10-2025,i-84529,m5.2xlarge,prod,on_demand,34.74,76.51,23,8.83
19-10-2025,i-41417,t3.medium,staging,spot,89.36,30.46,12,0.25
20-10-2025,i-48258,m5.large,staging,spot,79.32,80.6,20,0.96
20-10-2025,i-38476,t3.medium,prod,spot,24.1,43.94,23,0.48
20-10-2025,i-58330,m5.2xlarge,staging,spot,39.82,93.15,13,2.5
20-10-2025,i-52731,t3.medium,dev,spot,20.38,77.93,24,0.5
20-10-2025,i-37180,m5.2xlarge,staging,on_demand,33.41,72.12,16,6.14
20-10-2025,i-19593,c5.large,dev,reserved,40.7,59.16,12,0.71
20-10-2025,i-62342,m5.2xlarge,staging,reserved,75.77,78.35,23,6.18
20-10-2025,i-42847,m5.large,staging,on_demand,78.65,15.07,12,1.15
20-10-2025,i-97856,t3.medium,prod,on_demand,63.82,21.9,17,0.71
20-10-2025,i-20819,m5.2xlarge,staging,reserved,40.34,56.63,13,3.49
20-10-2025,i-67373,c5.large,prod,on_demand,39.23,54.17,23,1.96
20-10-2025,i-32359,m5.large,staging,reserved,89.7,21.49,14,0.94
20-10-2025,i-48554,t3.medium,prod,on_demand,62.41,43.66,14,0.58
20-10-2025,i-32079,t3.medium,prod,spot,16.31,23.49,18,0.37
20-10-2025,i-45815,t3.medium,prod,on_demand,85.69,84.77,22,0.92
20-10-2025,i-38399,m5.large,staging,reserved,82.1,94.28,14,0.94
20-10-2025,i-67941,t3.medium,prod,spot,22.71,40.21,15,0.31
20-10-2025,i-96840,t3.medium,prod,spot,61.88,51.12,22,0.46
20-10-2025,i-68194,t3.medium,staging,spot,40.56,40.41,16,0.33
20-10-2025,i-59465,t3.medium,prod,on_demand,55.47,58.93,12,0.5
21-10-2025,i-36212,m5.large,dev,reserved,18.72,50.1,15,1.01
21-10-2025,i-11908,t3.medium,dev,reserved,52.05,58.47,12,0.35
21-10-2025,i-18280,m5.xlarge,dev,spot,22.86,73.09,22,2.11
21-10-2025,i-31895,m5.large,dev,spot,7.14,40.16,14,0.67
21-10-2025,i-52879,t3.medium,staging,spot,71.32,57.93,13,0.27
21-10-2025,i-91877,m5.xlarge,prod,spot,27.2,69.07,15,1.44
21-10-2025,i-25834,m5.large,prod,reserved,53.23,77.68,18,1.21
21-10-2025,i-52384,m5.large,dev,on_demand,67.48,61.86,17,1.63
21-10-2025,i-51450,m5.large,dev,reserved,46.5,21.32,22,1.48
21-10-2025,i-38848,t3.medium,staging,on_demand,27.21,45.62,19,0.79
21-10-2025,i-91777,t3.medium,prod,reserved,55.94,53.67,22,0.64
21-10-2025,i-63883,m5.xlarge,dev,on_demand,29.5,10.55,15,2.88
21-10-2025,i-80278,m5.xlarge,prod,reserved,47.18,34.28,13,1.75
21-10-2025,i-88625,c5.large,dev,reserved,67.44,12.04,13,0.77
21-10-2025,i-98853,m5.xlarge,prod,spot,54.71,90.03,18,1.73
21-10-2025,i-51676,m5.large,staging,on_demand,19.82,50.09,22,2.11
21-10-2025,i-89761,m5.2xlarge,dev,reserved,12.77,63.18,12,3.23
21-10-2025,i-93963,c5.large,staging,reserved,51.8,44.63,20,1.19
21-10-2025,i-11742,m5.large,prod,spot,49.32,86.21,23,1.1
21-10-2025,i-26260,m5.large,dev,spot,21.69,11.92,24,1.15
22-10-2025,i-41922,m5.xlarge,dev,spot,78.24,59.05,18,1.73
22-10-2025,i-59089,c5.large,dev,on_demand,80.71,60.74,14,1.19
22-10-2025,i-59250,m5.2xlarge,staging,on_demand,73.86,46.52,14,5.38
22-10-2025,i-88390,m5.large,prod,on_demand,68.74,87.61,15,1.44
22-10-2025,i-46454,m5.2xlarge,prod,reserved,53.63,25.37,14,3.76
22-10-2025,i-64380,m5.xlarge,prod,on_demand,27.85,26.88,20,3.84
22-10-2025,i-53420,m5.xlarge,dev,on_demand,25.98,36.05,23,4.42
22-10-2025,i-17087,m5.xlarge,dev,on_demand,52.19,59.98,20,3.84
22-10-2025,i-39156,m5.large,prod,spot,41.25,62.31,23,1.1
22-10-2025,i-34057,c5.large,staging,spot,11.93,17.46,17,0.72
22-10-2025,i-74440,m5.2xlarge,prod,on_demand,19.61,54.04,13,4.99
22-10-2025,i-28550,t3.medium,dev,on_demand,23.19,34.08,22,0.92
22-10-2025,i-87677,m5.large,dev,on_demand,39.03,79.01,14,1.34
22-10-2025,i-20245,c5.large,dev,on_demand,6.18,65.2,20,1.7
22-10-2025,i-31516,m5.2xlarge,prod,reserved,61.85,77.89,16,4.3
22-10-2025,i-89410,m5.large,dev,reserved,84.28,11.71,14,0.94
22-10-2025,i-68755,m5.large,staging,reserved,18.07,85.32,21,1.41
22-10-2025,i-57131,m5.large,staging,reserved,43.97,57.99,13,0.87
22-10-2025,i-67852,m5.2xlarge,staging,on_demand,61.36,67.72,19,7.3
22-10-2025,i-66810,m5.2xlarge,prod,spot,84.2,94.74,23,4.42
23-10-2025,i-59993,m5.large,staging,on_demand,66.21,34.41,24,2.3
23-10-2025,i-80411,m5.2xlarge,dev,reserved,79.78,14.18,21,5.64
23-10-2025,i-43723,m5.large,prod,spot,24.64,86.28,14,0.67
23-10-2025,i-47122,m5.2xlarge,staging,reserved,26.78,28.76,19,5.11
23-10-2025,i-19429,m5.2xlarge,prod,spot,16.74,83.02,19,3.65
23-10-2025,i-35652,m5.xlarge,dev,spot,47.5,67.37,19,1.82
23-10-2025,i-75627,m5.large,dev,on_demand,25.32,74.43,12,1.15
23-10-2025,i-61727,m5.xlarge,staging,reserved,69.6,36.57,18,2.42
23-10-2025,i-94023,m5.xlarge,staging,reserved,39.91,27.82,16,2.15
23-10-2025,i-26315,c5.large,dev,reserved,88.01,64.88,12,0.71
23-10-2025,i-67186,m5.2xlarge,prod,on_demand,84.44,35.79,15,5.76
23-10-2025,i-74044,m5.xlarge,prod,reserved,71.46,75.1,20,2.69
23-10-2025,i-60506,m5.xlarge,prod,on_demand,63.79,92.08,22,4.22
23-10-2025,i-72616,m5.2xlarge,prod,on_demand,38.45,21.11,15,5.76
23-10-2025,i-98660,t3.medium,staging,spot,62.1,71.99,23,0.48
23-10-2025,i-29383,t3.medium,prod,spot,53.88,27.58,22,0.46
23-10-2025,i-29315,m5.xlarge,prod,reserved,47.88,36.54,22,2.96
23-10-2025,i-96848,m5.xlarge,dev,spot,41.33,64.84,21,2.02
23-10-2025,i-22098,m5.large,dev,on_demand,68.34,29.74,24,2.3
23-10-2025,i-20531,m5.2xlarge,staging,spot,39.45,32.88,21,4.03
24-10-2025,i-65950,c5.large,dev,reserved,21.88,76.59,14,0.83
24-10-2025,i-79887,m5.xlarge,prod,reserved,82.29,41.47,20,2.69
24-10-2025,i-63950,m5.2xlarge,prod,reserved,68.86,86.24,23,6.18
24-10-2025,i-55140,t3.medium,dev,spot,76.92,25.54,21,0.44
24-10-2025,i-62162,m5.large,staging,spot,86.28,42.02,15,0.72
24-10-2025,i-10206,m5.xlarge,dev,on_demand,33.84,15.31,19,3.65
24-10-2025,i-78807,t3.medium,dev,spot,46.32,19.27,18,0.37
24-10-2025,i-66485,m5.2xlarge,prod,reserved,26.13,36.94,23,6.18
24-10-2025,i-27607,m5.large,dev,reserved,73.75,84.42,14,0.94
24-10-2025,i-24449,m5.large,staging,on_demand,30.71,82.99,20,1.92
24-10-2025,i-36337,m5.2xlarge,prod,on_demand,77.86,75,14,5.38
24-10-2025,i-35150,t3.medium,prod,on_demand,17.47,68.68,24,1
24-10-2025,i-91844,m5.xlarge,staging,reserved,85.33,68.02,22,2.96
24-10-2025,i-48420,t3.medium,prod,on_demand,33.19,52.55,13,0.54
24-10-2025,i-18423,t3.medium,staging,on_demand,59.89,53.4,16,0.67
24-10-2025,i-72638,m5.xlarge,dev,spot,15.2,36.53,15,1.44
24-10-2025,i-18002,m5.2xlarge,prod,on_demand,73.2,83.22,12,4.61
24-10-2025,i-15486,m5.xlarge,dev,spot,16.67,90.95,21,2.02
24-10-2025,i-10951,t3.medium,dev,spot,32.95,66.3,24,0.5
24-10-2025,i-44843,m5.2xlarge,prod,spot,68.91,79.02,24,4.61
25-10-2025,i-66289,m5.2xlarge,staging,reserved,85.39,36.6,21,5.64
25-10-2025,i-51317,m5.xlarge,staging,spot,77.97,21.19,17,1.63
25-10-2025,i-59602,m5.large,staging,spot,64.93,73.07,18,0.86
25-10-2025,i-23130,c5.large,dev,reserved,62.61,31.45,17,1.01
25-10-2025,i-28201,t3.medium,staging,spot,79.21,24.35,18,0.37
25-10-2025,i-46630,t3.medium,prod,on_demand,9.56,70.98,20,0.83
25-10-2025,i-99939,m5.large,staging,reserved,45.42,82.17,21,1.41
25-10-2025,i-34633,m5.2xlarge,prod,reserved,37.59,24.3,22,5.91
25-10-2025,i-93070,t3.medium,prod,reserved,76.1,56.66,12,0.35
25-10-2025,i-98857,m5.xlarge,dev,spot,21.08,71.23,17,1.63
25-10-2025,i-62450,m5.2xlarge,dev,spot,48.44,61.37,19,3.65
25-10-2025,i-72406,c5.large,dev,reserved,44.18,80.44,18,1.07
25-10-2025,i-89583,t3.medium,prod,reserved,75.51,70.3,16,0.47
25-10-2025,i-84959,m5.large,prod,on_demand,13.96,81.3,20,1.92
25-10-2025,i-21415,c5.large,dev,on_demand,62.04,69.25,19,1.62
25-10-2025,i-32027,m5.xlarge,prod,spot,35.85,84.74,19,1.82
25-10-2025,i-80866,m5.2xlarge,dev,reserved,66.66,19.57,22,5.91
25-10-2025,i-96474,m5.large,dev,on_demand,39.66,85.34,14,1.34
25-10-2025,i-13830,t3.medium,dev,reserved,9.01,91.72,23,0.67
25-10-2025,i-46747,m5.large,staging,reserved,62.73,63.67,24,1.61
26-10-2025,i-72429,m5.large,prod,reserved,28,31.15,22,1.48
26-10-2025,i-93040,t3.medium,prod,on_demand,85.07,35.35,20,0.83
26-10-2025,i-39334,m5.2xlarge,dev,spot,70.92,43.42,17,3.26
26-10-2025,i-54987,c5.large,prod,on_demand,16.84,10.91,22,1.87
26-10-2025,i-60023,m5.2xlarge,prod,spot,51.26,92.94,23,4.42
26-10-2025,i-43959,c5.large,staging,on_demand,36.38,40.36,15,1.28
26-10-2025,i-21683,t3.medium,staging,on_demand,34.25,54.25,13,0.54
26-10-2025,i-25218,m5.xlarge,prod,spot,42.46,84.79,15,1.44
26-10-2025,i-59832,c5.large,staging,on_demand,47.97,53.16,17,1.45
26-10-2025,i-18111,c5.large,prod,on_demand,16.76,93.53,16,1.36
26-10-2025,i-65535,c5.large,prod,on_demand,26.25,16.24,18,1.53
26-10-2025,i-26555,m5.xlarge,staging,spot,61.37,60.61,24,2.3
26-10-2025,i-39116,c5.large,prod,spot,40.29,45.89,21,0.89
26-10-2025,i-70372,t3.medium,staging,on_demand,71.73,26.64,20,0.83
26-10-2025,i-75514,m5.xlarge,dev,reserved,74.72,65.14,15,2.02
26-10-2025,i-29119,m5.2xlarge,dev,spot,40.61,48.93,16,3.07
26-10-2025,i-75847,t3.medium,prod,reserved,26.82,73.93,16,0.47
26-10-2025,i-72689,t3.medium,staging,spot,48.59,37.27,21,0.44
26-10-2025,i-59375,m5.large,staging,reserved,55.66,94.64,23,1.55
26-10-2025,i-37605,t3.medium,staging,on_demand,42,88.26,23,0.96
27-10-2025,i-33464,m5.large,prod,spot,34.33,14.65,12,0.58
27-10-2025,i-96409,m5.2xlarge,prod,reserved,22.36,45.59,16,4.3
27-10-2025,i-54225,m5.large,dev,spot,23.67,10.02,18,0.86
27-10-2025,i-61296,m5.2xlarge,prod,reserved,82.78,81.73,17,4.57
27-10-2025,i-47098,m5.2xlarge,dev,spot,68.09,24.26,23,4.42
27-10-2025,i-81828,m5.xlarge,prod,on_demand,15.23,15.75,23,4.42
27-10-2025,i-86072,m5.2xlarge,dev,on_demand,66.54,88.95,17,6.53
27-10-2025,i-95804,t3.medium,prod,reserved,41.6,20.13,19,0.55
27-10-2025,i-73234,m5.large,prod,on_demand,48.55,39.65,19,1.82
27-10-2025,i-35644,m5.xlarge,dev,on_demand,36.86,62.81,15,2.88
27-10-2025,i-23362,t3.medium,staging,spot,66.09,19.4,21,0.44
27-10-2025,i-32049,m5.large,staging,reserved,8.03,94.52,22,1.48
27-10-2025,i-33544,t3.medium,dev,reserved,24.78,14.58,19,0.55
27-10-2025,i-54366,t3.medium,dev,spot,21.14,13.31,22,0.46
27-10-2025,i-62952,c5.large,staging,on_demand,38.3,78.2,22,1.87
27-10-2025,i-61989,m5.large,dev,on_demand,34.01,47.76,15,1.44
27-10-2025,i-32608,m5.2xlarge,staging,spot,62.42,53.26,21,4.03
27-10-2025,i-21745,m5.2xlarge,prod,spot,78.22,83.61,22,4.22
27-10-2025,i-92881,m5.2xlarge,prod,reserved,5.84,76.13,16,4.3
27-10-2025,i-25286,m5.2xlarge,staging,on_demand,44.16,94.05,13,4.99
28-10-2025,i-97659,t3.medium,dev,reserved,46.07,93.89,22,0.64
28-10-2025,i-85101,c5.large,dev,on_demand,69.14,31.13,21,1.79
28-10-2025,i-22393,c5.large,staging,reserved,50.76,94.33,23,1.37
28-10-2025,i-94488,c5.large,dev,reserved,77.89,18.28,19,1.13
28-10-2025,i-23033,m5.2xlarge,staging,spot,65.04,39.37,14,2.69
28-10-2025,i-80452,m5.xlarge,dev,spot,5.59,44.3,24,2.3
28-10-2025,i-61615,m5.large,staging,spot,24.95,79.6,12,0.58
28-10-2025,i-18379,c5.large,prod,spot,33.67,80.34,19,0.81
28-10-2025,i-95419,c5.large,prod,spot,5.05,36.16,23,0.98
28-10-2025,i-33680,t3.medium,dev,spot,25.5,29.85,13,0.27
28-10-2025,i-82708,c5.large,prod,on_demand,10.8,25.91,12,1.02
28-10-2025,i-26884,m5.2xlarge,staging,on_demand,52.22,34.77,12,4.61
